Setup title,vfet-test
Application test name,"TFT Id-Vg-tian"
Test date,12/8/2017
Test time,11:35:44
Device ID,1
Count,9
Flags,
Remarks,
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,Vs,VdStart,VdStop,VdStep,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",-110,100,1,0,-5,-10,0.2,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
Value,1,1E-06,1E-05,25,0.01
Vgate,Idrain,Isource,Igate,Rds,Vdrain
-110,-6.6557E-07,8.5427E-07,-9.907E-09,150247156.572562,-5
-109,-6.05387E-07,6.04076E-07,-3.4901E-09,165183593.304779,-5
-108,-5.94452E-07,5.56985E-07,-2.389E-09,168222160.91459,-5
-107,-5.532E-07,6.10026E-07,-1.3104E-09,180766449.746927,-5
-106,-6.05188E-07,6.46888E-07,-1.0488E-09,165237909.542159,-5
-105,-9.517E-07,5.76916E-07,-7.791E-10,105075128.717033,-5
-104,-7.3026E-07,7.565E-07,-3.603E-10,136937529.099225,-5
-103,-8.4738E-07,7.53255E-07,-4.45E-10,118010809.790177,-5
-102,-5.59441E-07,5.817E-07,-2.53E-10,178749859.234486,-5
-101,-5.98442E-07,6.656E-07,-5.92E-11,167100571.149752,-5
-100,-7.077E-07,5.33182E-07,-2.756E-10,141302811.925957,-5
-99,-6.0866E-07,5.82941E-07,5.27E-11,164295337.298327,-5
-98,-5.74106E-07,6.56052E-07,6.22E-11,174183861.516863,-5
-97,-5.76944E-07,5.56908E-07,2.298E-10,173327047.339083,-5
-96,-5.31974E-07,5.48207E-07,2.767E-10,187979111.761101,-5
-95,-5.42861E-07,5.28928E-07,1.03E-10,184209217.460823,-5
-94,-5.35991E-07,5.35534E-07,4.9E-11,186570296.889313,-5
-93,-5.23714E-07,5.29497E-07,1.77E-10,190943912.135249,-5
-92,-5.77575E-07,5.50522E-07,1.314E-09,173137687.74618,-5
-91,-6.32577E-07,6.27185E-07,3.82E-10,158083521.847933,-5
-90,-6.38133E-07,6.36585E-07,7.457E-10,156707144.121993,-5
-89,-5.361E-07,5.6648E-07,1.87E-10,186532363.365044,-5
-88,-4.99845E-07,5.00435E-07,7.834E-10,200062019.22596,-5
-87,-5.00979E-07,5.05652E-07,6.356E-10,199609165.254432,-5
-86,-5.17496E-07,5.14816E-07,6.963E-10,193238208.604511,-5
-85,-5.34036E-07,5.41641E-07,7.493E-10,187253293.785438,-5
-84,-5.66767E-07,5.63542E-07,7.615E-10,176439348.091897,-5
-83,-5.64284E-07,5.7218E-07,7.792E-10,177215728.250314,-5
-82,-6.36885E-07,6.30375E-07,7.59E-10,157014217.637407,-5
-81,-6.64367E-07,6.13376E-07,7.225E-10,150519216.035715,-5
-80,-6.16181E-07,6.20466E-07,5.455E-10,162289976.484182,-5
-79,-6.24725E-07,6.43606E-07,7.159E-10,160070430.989635,-5
-78,-6.36552E-07,6.3523E-07,7.484E-10,157096356.621297,-5
-77,-6.35603E-07,6.33945E-07,8.193E-10,157330912.535026,-5
-76,-6.26746E-07,6.49139E-07,8.189E-10,159554269.193581,-5
-75,-6.13751E-07,6.23034E-07,8.014E-10,162932524.753524,-5
-74,-5.7622E-07,5.68876E-07,7.705E-10,173544826.628718,-5
-73,-5.84821E-07,5.79362E-07,6.962E-10,170992491.719689,-5
-72,-6.3213E-07,6.11277E-07,6.324E-10,158195307.927167,-5
-71,-6.35243E-07,6.36203E-07,6.246E-10,157420073.892983,-5
-70,-6.43443E-07,6.4967E-07,6.529E-10,155413921.668275,-5
-69,-6.39197E-07,6.40797E-07,6.078E-10,156446291.205998,-5
-68,-6.42501E-07,6.46863E-07,6.395E-10,155641781.102286,-5
-67,-6.84822E-07,6.78267E-07,5.01E-10,146023346.212592,-5
-66,-6.85595E-07,6.87525E-07,6.825E-10,145858706.670848,-5
-65,-7.29991E-07,7.60194E-07,6.367E-10,136987990.262894,-5
-64,-8.3702E-07,7.50674E-07,6.012E-10,119471458.26862,-5
-63,-6.20874E-07,7.6257E-07,2.852E-10,161063275.318342,-5
-62,-7.60954E-07,7.37633E-07,1.37E-10,131413988.230563,-5
-61,-8.24126E-07,7.81995E-07,2.522E-10,121340668.78123,-5
-60,-8.26419E-07,8.7289E-07,2.28E-10,121003994.341853,-5
-59,-9.23041E-07,8.5615E-07,3.21E-10,108337549.469634,-5
-58,-7.68371E-07,8.064E-07,1.134E-09,130145463.584649,-5
-57,-7.33969E-07,7.65011E-07,1.62E-10,136245536.255618,-5
-56,-7.01825E-07,7.02158E-07,2.784E-10,142485662.380223,-5
-55,-7.28799E-07,7.38816E-07,4.506E-10,137212043.375471,-5
-54,-7.276E-07,7.43125E-07,4.323E-10,137438152.831226,-5
-53,-7.38931E-07,7.51772E-07,4.291E-10,135330633.036102,-5
-52,-7.45413E-07,7.62427E-07,2.627E-10,134153818.08474,-5
-51,-7.59794E-07,7.55669E-07,4.81E-10,131614621.85803,-5
-50,-7.73631E-07,7.74233E-07,4.757E-10,129260590.643343,-5
-49,-8.28504E-07,8.2321E-07,5.179E-10,120699477.612661,-5
-48,-7.8189E-07,8.3348E-07,3.015E-10,127895228.229035,-5
-47,-8.13269E-07,8.3742E-07,5.271E-10,122960545.649717,-5
-46,-8.09313E-07,8.02297E-07,3.89E-10,123561588.656058,-5
-45,-8.38417E-07,8.2087E-07,1.8E-10,119272390.707727,-5
-44,-8.4047E-07,8.4006E-07,4.369E-10,118981046.319321,-5
-43,-1.04361E-06,9.0003E-07,7.214E-10,95821235.9023007,-5
-42,-9.56321E-07,9.594E-07,5.84E-10,104567399.440146,-5
-41,-8.63324E-07,8.6789E-07,6.796E-10,115831368.061122,-5
-40,-9.3871E-07,8.9919E-07,2.09E-10,106529173.01403,-5
-39,-9.36799E-07,9.1556E-07,1.584E-09,106746484.571397,-5
-38,-9.14583E-07,9.7139E-07,5.2E-10,109339447.595243,-5
-37,-9.58938E-07,9.3752E-07,4.407E-10,104282028.660873,-5
-36,-9.33938E-07,9.1954E-07,4.08E-10,107073488.818316,-5
-35,-9.9574E-07,9.7188E-07,5.81E-10,100427822.523952,-5
-34,-9.71783E-07,9.9866E-07,1.374E-09,102903631.777876,-5
-33,-9.6593E-07,1.00652E-06,5.75E-10,103527170.705952,-5
-32,-1.08922E-06,1.07088E-06,6.21E-10,91808817.3188153,-5
-31,-1.08549E-06,1.10205E-06,1.593E-09,92124294.0975965,-5
-30,-1.11253E-06,1.08939E-06,4.17E-10,89885216.5784293,-5
-29,-1.15771E-06,1.16083E-06,3.84E-10,86377417.4879719,-5
-28,-1.16684E-06,1.1227E-06,4.1E-10,85701552.9121388,-5
-27,-1.12063E-06,1.10128E-06,1.32E-09,89235519.3061046,-5
-26,-1.09452E-06,1.10323E-06,3.31E-10,91364250.9958703,-5
-25,-1.11278E-06,1.11775E-06,1.572E-09,89865022.7358508,-5
-24,-1.13429E-06,1.1545E-06,9.285E-10,88160875.9664636,-5
-23,-1.07918E-06,1.08805E-06,4.18E-10,92662947.7936952,-5
-22,-1.08724E-06,1.08412E-06,6.228E-10,91976012.6558993,-5
-21,-1.12853E-06,1.10037E-06,1.643E-09,88610847.7399803,-5
