Setup title,vfet-test
Application test name,"TFT Id-Vg-tian"
Test date,11/28/2017
Test time,14:54:34
Device ID,
Count,74
Flags,!
Remarks,gr-ots-air-6
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,Vs,VdStart,VdStop,VdStep,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",-110,100,1,0,-0.5,-5,0.5,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
Value,1,1E-06,1E-05,25,0.01
Vgate,Idrain,Isource,Igate,Rds,Vdrain
-110,-3.7909E-08,4.266E-08,-1.713E-08,263789601.413912,-0.5
-109,-4.1833E-08,4.2232E-08,-2.3893E-09,239045729.448043,-0.5
-108,-4.061E-08,4.2648E-08,-2.5413E-09,246244767.298695,-0.5
-107,-4.0059E-08,4.1739E-08,-1.5482E-09,249631793.10517,-0.5
-106,-3.9802E-08,4.2162E-08,-1.2083E-09,251243656.097684,-0.5
-105,-4.0108E-08,4.0711E-08,-1.0848E-09,249326817.5925,-0.5
-104,-3.8822E-08,4.0016E-08,-8.727E-10,257585904.899284,-0.5
-103,-3.8715E-08,3.9534E-08,-9.369E-10,258297817.383443,-0.5
-102,-3.84E-08,3.9526E-08,-6.925E-10,260416666.666667,-0.5
-101,-3.894E-08,4.0122E-08,-4.902E-10,256805341.551104,-0.5
-100,-3.926E-08,3.9639E-08,-4.486E-10,254712175.241977,-0.5
-99,-3.8624E-08,3.9633E-08,-4.76E-10,258906379.45319,-0.5
-98,-3.8082E-08,3.9331E-08,-2.504E-10,262591250.459535,-0.5
-97,-3.7728E-08,3.8229E-08,-2.098E-10,265055131.467345,-0.5
-96,-3.7464E-08,3.7906E-08,-1.944E-10,266922912.662823,-0.5
-95,-3.6877E-08,3.8957E-08,3.898E-10,271171733.058546,-0.5
-94,-3.8978E-08,3.7275E-08,5.403E-10,256554979.732157,-0.5
-93,-3.6396E-08,3.6917E-08,-1.1815E-09,274755467.633806,-0.5
-92,-3.8004E-08,3.8543E-08,1.3961E-09,263130196.821387,-0.5
-91,-3.7848E-08,3.7775E-08,-5.11E-10,264214753.75185,-0.5
-90,-3.6179E-08,3.8649E-08,9.984E-10,276403438.458774,-0.5
-89,-3.8701E-08,3.7902E-08,4.455E-10,258391256.039896,-0.5
-88,-3.7133E-08,3.7148E-08,-4.272E-10,269302237.901597,-0.5
-87,-3.7309E-08,3.79E-08,1.138E-10,268031842.182851,-0.5
-86,-3.6918E-08,3.7501E-08,5.11E-10,270870578.037814,-0.5
-85,-3.6592E-08,3.758E-08,2.954E-10,273283777.874945,-0.5
-84,-3.7342E-08,3.8129E-08,3.142E-10,267794976.166247,-0.5
-83,-3.7538E-08,3.7998E-08,-3.72E-11,266396717.992434,-0.5
-82,-3.7432E-08,3.7396E-08,-8.03E-11,267151100.662535,-0.5
-81,-3.7965E-08,3.8004E-08,2.86E-10,263400500.460951,-0.5
-80,-3.7787E-08,3.8366E-08,3.692E-10,264641278.746659,-0.5
-79,-3.7867E-08,3.8527E-08,3.335E-10,264082182.375155,-0.5
-78,-3.8551E-08,3.8677E-08,-6.69E-11,259396643.407434,-0.5
-77,-3.8332E-08,3.8772E-08,3.72E-11,260878639.257018,-0.5
-76,-3.8106E-08,3.8484E-08,-3.56E-10,262425864.693224,-0.5
-75,-3.9673E-08,3.9348E-08,1.88E-11,252060595.367126,-0.5
-74,-3.9196E-08,3.7017E-08,-1.274E-09,255128074.293295,-0.5
-73,-3.9506E-08,3.7048E-08,2.5484E-09,253126107.42672,-0.5
-72,-4.0305E-08,4.0689E-08,4.493E-10,248108175.164372,-0.5
-71,-4.0282E-08,4.0701E-08,-1.357E-10,248249838.637605,-0.5
-70,-4.2463E-08,4.1846E-08,7.358E-10,235499140.428137,-0.5
-69,-4.046E-08,4.0989E-08,-3.271E-10,247157686.604053,-0.5
-68,-4.0966E-08,4.2055E-08,5.849E-10,244104867.451057,-0.5
-67,-4.1449E-08,4.2083E-08,4.335E-10,241260344.037251,-0.5
-66,-4.1546E-08,4.2427E-08,3.104E-10,240697058.681943,-0.5
-65,-4.2074E-08,4.2038E-08,5.302E-10,237676474.782526,-0.5
-64,-4.2906E-08,4.2996E-08,5E-11,233067636.228033,-0.5
-63,-4.3217E-08,4.3783E-08,4.73E-11,231390425.064211,-0.5
-62,-4.3286E-08,4.3837E-08,2.563E-10,231021577.415331,-0.5
-61,-4.3978E-08,4.42E-08,2.795E-10,227386420.482969,-0.5
-60,-4.446E-08,4.4692E-08,1.029E-10,224921277.552857,-0.5
-59,-4.5301E-08,4.4592E-08,2.756E-10,220745678.903335,-0.5
-58,-4.5148E-08,4.5983E-08,4.837E-10,221493753.876141,-0.5
-57,-4.6195E-08,4.5005E-08,3.476E-10,216473644.333802,-0.5
-56,-4.6397E-08,4.6787E-08,8.87E-11,215531176.584693,-0.5
-55,-4.645E-08,4.7765E-08,9.176E-10,215285252.960172,-0.5
-54,-4.7843E-08,4.8266E-08,1.6864E-09,209016993.081538,-0.5
-53,-4.8359E-08,4.6316E-08,-7.906E-10,206786740.834178,-0.5
-52,-4.9008E-08,4.9507E-08,3.939E-10,204048318.641854,-0.5
-51,-4.9335E-08,4.9761E-08,-2.582E-10,202695854.869768,-0.5
-50,-4.9154E-08,4.9487E-08,2.699E-10,203442242.747284,-0.5
-49,-5.0259E-08,4.9181E-08,-2.96E-11,198969338.824887,-0.5
-48,-5.1506E-08,5.2041E-08,2.696E-10,194152137.615035,-0.5
-47,-5.2178E-08,5.1633E-08,2.628E-10,191651653.953774,-0.5
-46,-5.2498E-08,5.2536E-08,1.88E-11,190483446.988457,-0.5
-45,-5.4046E-08,5.2895E-08,-2.467E-10,185027569.107797,-0.5
-44,-5.5519E-08,5.507E-08,-1.55E-11,180118517.984834,-0.5
-43,-5.6004E-08,5.6116E-08,8.6E-11,178558674.380401,-0.5
-42,-5.7846E-08,5.7809E-08,2.141E-10,172872800.193618,-0.5
-41,-5.9168E-08,5.9499E-08,1.411E-10,169010275.82477,-0.5
-40,-5.9303E-08,6.1276E-08,6.359E-10,168625533.278249,-0.5
-39,-6.1901E-08,6.1184E-08,5.17E-11,161548278.70309,-0.5
-38,-6.2414E-08,6.2359E-08,1.66E-10,160220463.35758,-0.5
-37,-6.4211E-08,6.4328E-08,2.238E-10,155736556.0418,-0.5
-36,-6.6023E-08,6.6295E-08,1.647E-10,151462369.174379,-0.5
-35,-6.8457E-08,6.811E-08,1.31E-10,146077099.493112,-0.5
-34,-7.029E-08,7.0622E-08,5.43E-11,142267747.901551,-0.5
-33,-7.1376E-08,7.2659E-08,1.355E-10,140103115.893297,-0.5
-32,-7.3094E-08,7.418E-08,3.355E-10,136810134.894793,-0.5
-31,-7.6505E-08,7.5295E-08,-4.189E-10,130710411.084243,-0.5
-30,-7.9238E-08,7.9561E-08,1.386E-10,126202074.762109,-0.5
-29,-8.1372E-08,8.2646E-08,2.25E-10,122892395.418572,-0.5
-28,-8.4647E-08,8.5809E-08,3.262E-10,118137677.649533,-0.5
-27,-8.8656E-08,8.8839E-08,2.556E-10,112795524.273597,-0.5
-26,-9.1894E-08,9.207E-08,1.79E-10,108821032.929245,-0.5
