Setup title,vfet-test
Application test name,"TFT Id-Vg-tian"
Test date,10/31/2017
Test time,17:14:49
Device ID,
Count,42
Flags,!
Remarks,100NM
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,Vs,VdStart,VdStop,VdStep,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",-110,100,1,0,-0.05,-2,0.2,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
Value,1,1E-06,1E-05,25,0.01
Vgate,Idrain,Isource,Igate,Rds,Vdrain
-110,1.91725E-08,1.23475E-08,-1.37354E-07,-52158038.857739,-0.05
-109,-2.81646E-09,1.26091E-08,-1.77852E-08,355055637.218352,-0.05
-108,-6.016E-09,1.29359E-08,-7.8831E-09,166223404.255319,-0.05
-107,-7.9408E-09,1.31988E-08,-5.6642E-09,125931896.030627,-0.05
-106,-9.3095E-09,1.34958E-08,-4.3702E-09,107417154.519577,-0.05
-105,-1.0112E-08,1.37521E-08,-3.5618E-09,98892405.0632912,-0.05
-104,-1.0885E-08,1.40138E-08,-3.14654E-09,91869545.2457511,-0.05
-103,-1.14708E-08,1.42206E-08,-2.75988E-09,87177877.7417443,-0.05
-102,-1.20619E-08,1.45047E-08,-2.42751E-09,82905678.2099006,-0.05
-101,-1.25756E-08,1.47609E-08,-2.1984E-09,79519068.6726677,-0.05
-100,-1.30417E-08,1.50256E-08,-1.85767E-09,76677120.3140695,-0.05
-99,-1.339E-08,1.52678E-08,-1.76262E-09,74682598.9544436,-0.05
-98,-1.38302E-08,1.55423E-08,-1.57591E-09,72305534.2655927,-0.05
-97,-1.41702E-08,1.58579E-08,-1.50228E-09,70570634.1477185,-0.05
-96,-1.46086E-08,1.61399E-08,-1.32433E-09,68452829.155429,-0.05
-95,-1.49998E-08,1.64423E-08,-1.23301E-09,66667555.5674076,-0.05
-94,-1.53671E-08,1.66842E-08,-1.18288E-09,65074086.8478763,-0.05
-93,-1.56274E-08,1.69914E-08,-1.11363E-09,63990171.1097176,-0.05
-92,-1.60709E-08,1.7308E-08,-1.08213E-09,62224268.709282,-0.05
-91,-1.63966E-08,1.76077E-08,-9.1974E-10,60988253.6623446,-0.05
-90,-1.67282E-08,1.78967E-08,-9.0768E-10,59779294.843438,-0.05
-89,-1.70396E-08,1.81545E-08,-8.0951E-10,58686823.6343576,-0.05
-88,-1.74041E-08,1.84777E-08,-8.0126E-10,57457725.4784792,-0.05
-87,-1.77674E-08,1.87579E-08,-7.458E-10,56282855.1166744,-0.05
-86,-1.81041E-08,1.90587E-08,-7.5984E-10,55236106.7382527,-0.05
-85,-1.84858E-08,1.94684E-08,-7.0818E-10,54095576.0637895,-0.05
-84,-1.89318E-08,1.98228E-08,-6.4939E-10,52821179.180004,-0.05
-83,-1.9347E-08,2.01964E-08,-5.8598E-10,51687600.1447253,-0.05
-82,-1.97183E-08,2.0557E-08,-5.0801E-10,50714311.0714413,-0.05
-81,-2.00938E-08,2.08912E-08,-4.3541E-10,49766594.6709931,-0.05
-80,-2.04643E-08,2.12872E-08,-5.4652E-10,48865585.4341463,-0.05
-79,-2.08923E-08,2.16589E-08,-5.6156E-10,47864524.2505612,-0.05
-78,-2.13381E-08,2.21124E-08,-4.0916E-10,46864528.7068671,-0.05
-77,-2.17096E-08,2.24549E-08,-4.1865E-10,46062571.3969857,-0.05
-76,-2.22057E-08,2.2906E-08,-4.1797E-10,45033482.3941601,-0.05
-75,-2.25938E-08,2.32459E-08,-2.6282E-10,44259929.7152316,-0.05
-74,-2.29793E-08,2.36156E-08,-2.4013E-10,43517426.5534633,-0.05
-73,-2.3534E-08,2.41197E-08,-2.3343E-10,42491714.1157474,-0.05
-72,-2.40252E-08,2.45743E-08,-2.295E-10,41622962.5559829,-0.05
-71,-2.44787E-08,2.49966E-08,-1.7606E-10,40851842.6223615,-0.05
-70,-2.50416E-08,2.55345E-08,-8.324E-11,39933550.5718484,-0.05
-69,-2.55058E-08,2.59926E-08,-6.97E-11,39206768.6565409,-0.05
-68,-2.59693E-08,2.64466E-08,-8.586E-11,38507006.3498054,-0.05
-67,-2.65964E-08,2.69695E-08,-9.67E-12,37599073.5588275,-0.05
-66,-2.71212E-08,2.75128E-08,-5.04E-12,36871524.8587821,-0.05
-65,-2.76116E-08,2.80009E-08,1.481E-11,36216662.5621116,-0.05
-64,-2.81319E-08,2.84858E-08,9.747E-11,35546834.7321013,-0.05
-63,-2.87872E-08,2.90748E-08,1.2342E-10,34737661.1827479,-0.05
-62,-2.92972E-08,2.95828E-08,1.3816E-10,34132954.6850894,-0.05
-61,-2.98637E-08,3.01296E-08,1.8599E-10,33485468.9807358,-0.05
-60,-3.04738E-08,3.07155E-08,1.5759E-10,32815073.9323616,-0.05
-59,-3.0995E-08,3.124E-08,2.2478E-10,32263268.2690757,-0.05
-58,-3.16878E-08,3.19386E-08,2.3078E-10,31557886.6314481,-0.05
-57,-3.22961E-08,3.2533E-08,2.4151E-10,30963490.9478234,-0.05
-56,-3.29108E-08,3.31393E-08,2.7307E-10,30385162.3175371,-0.05
-55,-3.36413E-08,3.37742E-08,3.1449E-10,29725367.3312268,-0.05
-54,-3.4309E-08,3.44577E-08,3.2354E-10,29146871.0833892,-0.05
-53,-3.49846E-08,3.51334E-08,3.2529E-10,28584005.5338635,-0.05
-52,-3.5674E-08,3.58319E-08,3.7116E-10,28031619.6669844,-0.05
-51,-3.64119E-08,3.65756E-08,3.0931E-10,27463549.0045837,-0.05
-50,-3.7077E-08,3.72364E-08,3.7511E-10,26970898.4006257,-0.05
-49,-3.78699E-08,3.79638E-08,4.3498E-10,26406195.9498177,-0.05
-48,-3.8635E-08,3.87562E-08,4.629E-10,25883266.4682283,-0.05
-47,-3.93886E-08,3.95346E-08,3.5985E-10,25388056.4427271,-0.05
-46,-4.01929E-08,4.03073E-08,4.3386E-10,24880016.1222504,-0.05
-45,-4.10537E-08,4.11062E-08,4.8136E-10,24358340.4175507,-0.05
-44,-4.19096E-08,4.18694E-08,5.5032E-10,23860881.5164067,-0.05
-43,-4.26859E-08,4.28082E-08,4.9109E-10,23426939.5748948,-0.05
-42,-4.36463E-08,4.36618E-08,5.6201E-10,22911449.538678,-0.05
-41,-4.46001E-08,4.45526E-08,6.1797E-10,22421474.391313,-0.05
-40,-4.54428E-08,4.54782E-08,6.1823E-10,22005686.269332,-0.05
-39,-4.63483E-08,4.63511E-08,6.133E-10,21575764.3753924,-0.05
-38,-4.7414E-08,4.73339E-08,6.1128E-10,21090817.0582528,-0.05
-37,-4.83665E-08,4.84125E-08,6.3465E-10,20675467.5240094,-0.05
-36,-4.94019E-08,4.9319E-08,7.0038E-10,20242136.436048,-0.05
-35,-5.04545E-08,5.04644E-08,7.951E-10,19819837.6755294,-0.05
-34,-5.15321E-08,5.14901E-08,7.7773E-10,19405380.3357519,-0.05
-33,-5.27384E-08,5.26521E-08,8.0897E-10,18961515.7077196,-0.05
-32,-5.38639E-08,5.38195E-08,7.7232E-10,18565309.975698,-0.05
-31,-5.50946E-08,5.49865E-08,8.3039E-10,18150599.151278,-0.05
-30,-5.63068E-08,5.61919E-08,7.841E-10,17759844.2816853,-0.05
