Setup title,Graphene-Transistor-cycle
Application test name,"TFT Id-Vg-tian-cycle"
Test date,12/6/2017
Test time,12:50:34
Device ID,
Count,3
Flags,
Remarks,
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,Vs,VdStart,VdStop,VdStep,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",-100,100,1,0,-3.5,-3.5,2,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
Value,1,1E-06,1E-05,25,0.01
Vgate,Idrain,Isource,Igate,Rds,Vdrain
-100,3.23156E-07,-1.134E-09,-2.92158E-06,-216613647.89761,-3.5
-99,1.8194E-08,1.23E-10,-9.4414E-08,-3847422227.10784,-3.5
-98,1.8489E-09,2.4E-11,1.3518E-08,-37860349396.9387,-3.5
-97,-3.3825E-09,2.56E-10,4.2615E-08,20694752402.0695,-3.5
-96,-1.7472E-09,-4.4E-11,2.0938E-08,40064102564.1026,-3.5
-95,-7.9415E-09,5.2E-11,4.4483E-08,8814455707.36007,-3.5
-94,-8.97E-11,8E-11,7.904E-09,780379041248.606,-3.5
-93,-3.3694E-08,1.3472E-08,4.3758E-08,2077521220.39532,-3.5
-92,-5.2844E-08,4.1937E-08,5.693E-08,1324653697.67618,-3.5
-91,-6.9516E-08,6.0571E-08,6.3267E-08,1006962425.91634,-3.5
-90,-7.5177E-08,7.1156E-08,6.9048E-08,931135852.720912,-3.5
-89,-9.3951E-08,8.4662E-08,2.2345E-08,745069238.219923,-3.5
-88,-9.0219E-08,8.5613E-08,2.72E-08,775889779.314779,-3.5
-87,-9.1553E-08,7.6422E-08,9.7034E-08,764584448.35232,-3.5
-86,-9.2053E-08,7.5255E-08,1.00355E-07,760431490.554355,-3.5
-85,-9.5209E-08,9.0076E-08,2.3943E-08,735224611.118697,-3.5
-84,-9.7256E-08,8.3697E-08,1.01882E-07,719749938.307148,-3.5
-83,-9.9662E-08,8.46E-08,1.02682E-07,702374024.201802,-3.5
-82,-1.0266E-07,1.00595E-07,2.5184E-08,681862458.601208,-3.5
-81,-1.0245E-07,8.8775E-08,1.04015E-07,683260126.891166,-3.5
-80,-1.05031E-07,9.1848E-08,1.05075E-07,666469899.363045,-3.5
-79,-1.06905E-07,1.01407E-07,2.4259E-08,654786960.385389,-3.5
-78,-1.0789E-07,9.5672E-08,1.07964E-07,648808972.101214,-3.5
-77,-1.09458E-07,9.4146E-08,1.07511E-07,639514699.702169,-3.5
-76,-1.12179E-07,1.08419E-07,2.5932E-08,624002709.954626,-3.5
-75,-1.09397E-07,9.5849E-08,1.07974E-07,639871294.459629,-3.5
-74,-1.0977E-07,9.5138E-08,1.07588E-07,637697002.824087,-3.5
-73,-1.11722E-07,1.09814E-07,2.4208E-08,626555199.513077,-3.5
-72,-1.11457E-07,1.01E-07,1.07771E-07,628044896.238011,-3.5
-71,-1.13489E-07,1.00977E-07,1.07773E-07,616799866.066315,-3.5
-70,-1.17487E-07,1.12215E-07,2.0054E-08,595810600.321738,-3.5
-69,-1.16798E-07,1.02654E-07,1.1086E-07,599325330.913201,-3.5
-68,-1.17863E-07,1.02229E-07,1.10516E-07,593909878.418163,-3.5
-67,-1.18053E-07,1.14078E-07,2.2066E-08,592954012.18097,-3.5
-66,-1.17287E-07,1.03451E-07,1.12124E-07,596826587.771876,-3.5
-65,-1.1908E-07,1.05809E-07,1.12071E-07,587840107.490763,-3.5
-64,-1.19417E-07,1.28931E-07,1.12944E-07,586181196.982004,-3.5
-63,-1.19509E-07,1.08076E-07,1.13738E-07,585729945.025061,-3.5
-62,-1.23042E-07,1.17027E-07,2.1029E-08,568911428.61787,-3.5
-61,-1.21392E-07,1.30013E-07,1.16209E-07,576644259.918281,-3.5
-60,-1.21869E-07,1.07648E-07,1.14188E-07,574387251.885221,-3.5
-59,-1.2413E-07,1.20976E-07,1.7749E-08,563924917.42528,-3.5
-58,-1.24629E-07,1.19633E-07,1.9759E-08,561667027.738327,-3.5
-57,-1.28269E-07,1.2387E-07,2.2295E-08,545728118.251487,-3.5
-56,-1.27498E-07,1.2331E-07,2.3941E-08,549028220.050511,-3.5
-55,-1.2667E-07,1.38178E-07,7.724E-09,552617036.393779,-3.5
-54,-1.27559E-07,1.24121E-07,1.8698E-08,548765669.219734,-3.5
-53,-1.2911E-07,1.24517E-07,1.9529E-08,542173340.562311,-3.5
-52,-1.26355E-07,1.40336E-07,1.17395E-07,553994697.479324,-3.5
-51,-1.28169E-07,1.17303E-07,1.17178E-07,546153906.170759,-3.5
-50,-1.31052E-07,1.27547E-07,1.9181E-08,534139120.349174,-3.5
-49,-1.28176E-07,1.4141E-07,1.18834E-07,546124079.390838,-3.5
-48,-1.28004E-07,1.16639E-07,1.19232E-07,546857910.690291,-3.5
-47,-1.31952E-07,1.28084E-07,2.1079E-08,530495937.916818,-3.5
-46,-1.29258E-07,1.40991E-07,1.19283E-07,541552553.807114,-3.5
-45,-1.30249E-07,1.18936E-07,1.19683E-07,537432149.191165,-3.5
-44,-1.34642E-07,1.2921E-07,2.0547E-08,519897208.894699,-3.5
-43,-1.30891E-07,1.42892E-07,1.19942E-07,534796128.076033,-3.5
-42,-1.33207E-07,1.2175E-07,1.18493E-07,525497909.269032,-3.5
-41,-1.35165E-07,1.31411E-07,2.0626E-08,517885547.294048,-3.5
-40,-1.33121E-07,1.4704E-07,1.20985E-07,525837396.053215,-3.5
-39,-1.3469E-07,1.22947E-07,1.21015E-07,519711931.101047,-3.5
-38,-1.38205E-07,1.33262E-07,1.9713E-08,506493976.339496,-3.5
-37,-1.38802E-07,1.34782E-07,2.0761E-08,504315499.77666,-3.5
-36,-1.41847E-07,1.34229E-07,2.167E-08,493489463.999944,-3.5
-35,-1.43243E-07,1.36705E-07,2.27E-08,488680075.117109,-3.5
-34,-1.39951E-07,1.61524E-07,1.22571E-07,500175061.271445,-3.5
-33,-1.42933E-07,1.39792E-07,6.83E-09,489739948.087566,-3.5
-32,-1.46694E-07,1.38489E-07,5.3487E-08,477183797.564999,-3.5
-31,-1.41412E-07,1.54346E-07,5.743E-09,495007495.827794,-3.5
-30,-1.45766E-07,1.56927E-07,5.2615E-08,480221725.230849,-3.5
-29,-1.47431E-07,1.84434E-07,3.45E-09,474798380.25924,-3.5
-28,-1.45621E-07,1.43282E-07,3.1108E-08,480699899.053021,-3.5
-27,-1.46159E-07,1.47099E-07,1.976E-08,478930479.819922,-3.5
-26,-1.47411E-07,1.47707E-07,2.0638E-08,474862798.569985,-3.5
-25,-1.4852E-07,1.48405E-07,1.9351E-08,471316994.344196,-3.5
-24,-1.49373E-07,1.49914E-07,1.9701E-08,468625521.345892,-3.5
-23,-1.51158E-07,1.49135E-07,1.959E-08,463091599.518385,-3.5
-22,-1.52817E-07,1.52192E-07,1.8614E-08,458064220.603729,-3.5
-21,-1.53538E-07,1.53462E-07,1.7844E-08,455913194.127838,-3.5
-20,-1.54802E-07,1.54045E-07,1.8461E-08,452190540.1739,-3.5
-19,-1.56812E-07,1.55128E-07,1.8379E-08,446394408.591179,-3.5
-18,-1.58491E-07,1.571E-07,1.8084E-08,441665457.344581,-3.5
