Setup title,vfet-test
Application test name,"TFT Id-Vg-tian"
Test date,10/31/2017
Test time,16:53:59
Device ID,
Count,37
Flags,!
Remarks,100NM
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,Vs,VdStart,VdStop,VdStep,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",-110,100,1,0,-0.05,-2,0.2,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
Value,1,1E-06,1E-05,25,0.01
Vgate,Idrain,Isource,Igate,Rds,Vdrain
-110,-6.15113E-08,9.09867E-08,-1.14138E-07,16257175.5108411,-0.05
-109,-7.64067E-08,8.91449E-08,-1.67282E-08,13087857.4784672,-0.05
-108,-8.07873E-08,8.86965E-08,-8.9856E-09,12378183.2045383,-0.05
-107,-8.23217E-08,8.8295E-08,-6.2281E-09,12147465.3706131,-0.05
-106,-8.40442E-08,8.85413E-08,-4.78924E-09,11898501.0268406,-0.05
-105,-8.46618E-08,8.87407E-08,-3.86807E-09,11811702.5624308,-0.05
-104,-8.52634E-08,8.85458E-08,-3.27647E-09,11728361.7589728,-0.05
-103,-8.60956E-08,8.90647E-08,-2.87259E-09,11614995.4236918,-0.05
-102,-8.64181E-08,8.90249E-08,-2.50492E-09,11571649.9205606,-0.05
-101,-8.69393E-08,8.94215E-08,-2.26595E-09,11502278.0261631,-0.05
-100,-8.75088E-08,8.97134E-08,-2.02511E-09,11427422.1564003,-0.05
-99,-8.81437E-08,9.02574E-08,-1.86359E-09,11345110.3141801,-0.05
-98,-8.83052E-08,9.00365E-08,-1.68778E-09,11324361.4192596,-0.05
-97,-8.85558E-08,9.02893E-08,-1.57853E-09,11292315.1278629,-0.05
-96,-8.94346E-08,9.11362E-08,-1.52425E-09,11181354.867132,-0.05
-95,-9.0128E-08,9.15559E-08,-1.37601E-09,11095331.0846796,-0.05
-94,-9.02132E-08,9.16808E-08,-1.35806E-09,11084852.3275973,-0.05
-93,-9.06435E-08,9.20762E-08,-1.17343E-09,11032230.6618787,-0.05
-92,-9.05309E-08,9.16465E-08,-1.1321E-09,11045952.2660219,-0.05
-91,-9.09061E-08,9.2168E-08,-1.1228E-09,11000361.9119069,-0.05
-90,-9.12047E-08,9.26873E-08,-1.10522E-09,10964347.2321054,-0.05
-89,-9.21333E-08,9.31639E-08,-1.02019E-09,10853838.9485669,-0.05
-88,-9.2905E-08,9.39756E-08,-9.6712E-10,10763683.3324364,-0.05
-87,-9.30105E-08,9.41886E-08,-8.9823E-10,10751474.2959128,-0.05
-86,-9.36165E-08,9.46391E-08,-7.8149E-10,10681877.6604552,-0.05
-85,-9.39383E-08,9.50656E-08,-8.2117E-10,10645285.2563864,-0.05
-84,-9.48347E-08,9.5714E-08,-7.86E-10,10544663.5039706,-0.05
-83,-9.52491E-08,9.59972E-08,-7.6714E-10,10498786.8651777,-0.05
-82,-9.54327E-08,9.63143E-08,-6.294E-10,10478588.5760332,-0.05
-81,-9.62393E-08,9.70187E-08,-6.1205E-10,10390765.5188681,-0.05
-80,-9.70894E-08,9.79085E-08,-5.822E-10,10299785.5584647,-0.05
-79,-9.74644E-08,9.80004E-08,-5.7747E-10,10260156.528948,-0.05
-78,-9.77497E-08,9.87146E-08,-4.8167E-10,10230210.4251982,-0.05
-77,-9.85891E-08,9.91987E-08,-4.8192E-10,10143109.1266682,-0.05
-76,-9.9159E-08,1.00272E-07,-4.6424E-10,10084813.2796821,-0.05
-75,-1.002205E-07,1.00724E-07,-4.1981E-10,9977998.51327822,-0.05
-74,-1.00919E-07,1.01488E-07,-4.0548E-10,9908936.8701632,-0.05
-73,-1.01334E-07,1.02064E-07,-4.8015E-10,9868356.12923599,-0.05
-72,-1.02519E-07,1.03028E-07,-3.9242E-10,9754289.4487851,-0.05
-71,-1.02795E-07,1.03486E-07,-4.6129E-10,9728099.61574007,-0.05
-70,-1.03808E-07,1.04573E-07,-4.69112E-10,9633168.92725031,-0.05
-69,-1.04731E-07,1.05133E-07,-3.4889E-10,9548271.28548376,-0.05
-68,-1.05549E-07,1.06158E-07,-2.1812E-10,9474272.61272016,-0.05
-67,-1.06661E-07,1.07123E-07,-2.574E-10,9375498.07333515,-0.05
-66,-1.07425E-07,1.07951E-07,-2.3525E-10,9308820.10705143,-0.05
-65,-1.08717E-07,1.09037E-07,-1.573E-10,9198193.47480155,-0.05
-64,-1.09437E-07,1.10154E-07,-2.85379E-10,9137677.38516224,-0.05
-63,-1.10509E-07,1.11006E-07,-1.2514E-10,9049036.73004009,-0.05
-62,-1.11387E-07,1.11891E-07,-9.56E-11,8977708.35016654,-0.05
-61,-1.12436E-07,1.13153E-07,-5.241E-11,8893948.55740154,-0.05
-60,-1.13735E-07,1.14089E-07,-7.056E-11,8792368.22438124,-0.05
-59,-1.1466E-07,1.15215E-07,-8.8062E-11,8721437.29286586,-0.05
-58,-1.15899E-07,1.16421E-07,-1.24052E-10,8628202.14151977,-0.05
-57,-1.17411E-07,1.17885E-07,3.825E-11,8517089.54016234,-0.05
-56,-1.18812E-07,1.19176E-07,-1.4161E-11,8416658.25000842,-0.05
-55,-1.19963E-07,1.2042E-07,9.358E-11,8335903.5702675,-0.05
-54,-1.21659E-07,1.21646E-07,9.497E-11,8219696.0356406,-0.05
-53,-1.22945E-07,1.23366E-07,5.5426E-11,8133718.32933426,-0.05
-52,-1.24679E-07,1.2488E-07,2.0846E-10,8020596.89282076,-0.05
-51,-1.26215E-07,1.26474E-07,2.0445E-10,7922988.55128154,-0.05
-50,-1.27637E-07,1.27926E-07,2.3806E-10,7834718.77276965,-0.05
-49,-1.29538E-07,1.2972E-07,3.2995E-10,7719742.46939122,-0.05
-48,-1.31059E-07,1.31084E-07,2.6295E-10,7630151.30590039,-0.05
-47,-1.32863E-07,1.32669E-07,3.6651E-10,7526549.90478914,-0.05
-46,-1.34977E-07,1.34569E-07,4.0739E-10,7408669.6251954,-0.05
-45,-1.37291E-07,1.3698E-07,3.9435E-10,7283798.64667021,-0.05
-44,-1.4105E-07,1.39556E-07,4.1867E-10,7089684.50903935,-0.05
-43,-1.43627E-07,1.43119E-07,4.2592E-10,6962479.19959339,-0.05
-42,-1.45574E-07,1.45414E-07,4.3807E-10,6869358.5392996,-0.05
-41,-1.46921E-07,1.4758E-07,5.3908E-10,6806378.93834101,-0.05
-40,-1.46459E-07,1.46531E-07,5.0139E-10,6827849.43226432,-0.05
-39,-1.48839E-07,1.4911E-07,6.91E-10,6718669.1660116,-0.05
-38,-1.51196E-07,1.51349E-07,4.7688E-10,6613931.58549168,-0.05
-37,-1.53869E-07,1.53624E-07,5.6677E-10,6499034.89331834,-0.05
-36,-1.57601E-07,1.57933E-07,6.2126E-10,6345137.40395048,-0.05
-35,-1.62857E-07,1.62786E-07,6.583E-10,6140356.26347041,-0.05
-34,-1.62153E-07,1.62889E-07,6.4548E-10,6167015.10301999,-0.05
-33,-1.64461E-07,1.64098E-07,6.498E-10,6080468.92576355,-0.05
-32,-1.68058E-07,1.67186E-07,7.1963E-10,5950326.67293434,-0.05
-31,-1.72311E-07,1.70939E-07,8.184E-10,5803460.02286563,-0.05
