Setup title,"TFT Id-Vd-Tian"
Application test name,"TFT Id-Vd-Tian"
Test date,3/22/2018
Test time,10:10:54
Device ID,gr-ots-vfet
Count,10
Flags,!
Remarks,idvd-1-neg
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,VdStart,VdStop,VdStep,Vs,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",0,-100,25,-3,3,0.02,0,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
Value,1,1E-06,1E-05,25,0.01
Vdrain,Idrain,Vgate,gds,Rds
-3,-0.000976968,0,0.000414950000000006,2409.9289070972
-2.98,-0.000968669,0,0.000420275000000001,2379.39444411397
-2.96,-0.000960157,0,0.000431624999999998,2316.82594845063
-2.94,-0.000951404,0,0.000439425000000001,2275.70120043238
-2.92,-0.00094258,0,0.000441199999999999,2266.54578422484
-2.9,-0.000933756,0,0.00044345,2255.04566467471
-2.88,-0.000924842,0,0.0004445,2249.71878515186
-2.86,-0.000915976,0,0.000445575000000001,2244.29108455366
-2.84,-0.000907019,0,0.000448575000000002,2229.28161399988
-2.82,-0.000898033,0,0.000447425000000005,2235.01145443368
-2.8,-0.000889122,0,0.000447250000000005,2235.88596981552
-2.78,-0.000880143,0,0.000449274999999999,2225.80824661956
-2.76,-0.000871151,0,0.000446824999999999,2238.01264477145
-2.74,-0.00086227,0,0.000446974999999998,2237.26159181163
-2.72,-0.000853272,0,0.00044985,2222.96320995887
-2.7,-0.000844276,0,0.000447300000000001,2235.63603845294
-2.68,-0.00083538,0,0.0004471,2236.63609930664
-2.66,-0.000826392,0,0.00044935,2225.43674196061
-2.64,-0.000817406,0,0.000446974999999998,2237.26159181163
-2.62,-0.000808513,0,0.0004464,2240.14336917563
-2.6,-0.00079955,0,0.000448200000000001,2231.14680946006
-2.58,-0.000790585,0,0.000445649999999999,2243.91338494335
-2.56,-0.000781724,0,0.00044605,2241.90113216007
-2.54,-0.000772743,0,0.000448125,2231.52022315202
-2.52,-0.000763799,0,0.000445175,2246.30763183018
-2.5,-0.000754936,0,0.000444874999999998,2247.82242202867
-2.48,-0.000746004,0,0.000446824999999999,2238.01264477145
-2.46,-0.000737063,0,0.000444474999999999,2249.84532313404
-2.44,-0.000728225,0,0.000443975,2252.37907539839
-2.42,-0.000719304,0,0.000445450000000001,2244.92086653945
-2.4,-0.000710407,0,0.000442275,2261.03668532022
-2.38,-0.000701613,0,0.000442549999999999,2259.63168003616
-2.36,-0.000692705,0,0.000444525,2249.59226140262
-2.34,-0.000683832,0,0.000441374999999999,2265.64712546021
-2.32,-0.00067505,0,0.000440800000000003,2268.60254083483
-2.3,-0.0006662,0,0.000442050000000004,2262.18753534666
-2.28,-0.000657368,0,0.000441874999999999,2263.08345120227
-2.26,-0.000648525,0,0.000441374999999999,2265.64712546021
-2.24,-0.000639713,0,0.0004385,2280.50171037628
-2.22,-0.000630985,0,0.000437925000000002,2283.49603242563
-2.2,-0.000622196,0,0.000439274999999999,2276.47828808833
-2.18,-0.000613414,0,0.000438849999999998,2278.68292127152
-2.16,-0.000604642,0,0.000436125000000001,2292.92060762396
-2.14,-0.000595969,0,0.000435625000000001,2295.55236728837
-2.12,-0.000587217,0,0.0004373,2286.75966155957
-2.1,-0.000578477,0,0.000436499999999999,2290.950744559
-2.08,-0.000569757,0,0.000435424999999998,2296.60676350693
-2.06,-0.00056106,0,0.000432574999999999,2311.73784892794
-2.04,-0.000552454,0,0.000432224999999999,2313.6098097056
-2.02,-0.000543771,0,0.000433449999999999,2307.0711731457
-2,-0.000535116,0,0.000432375000000001,2312.80716970222
-1.98,-0.000526476,0,0.000429425000000001,2328.69534843104
-1.96,-0.000517939,0,0.000428399999999998,2334.2670401494
-1.94,-0.00050934,0,0.000429974999999999,2325.7166114309
-1.92,-0.00050074,0,0.000429575000000003,2327.8822091602
-1.9,-0.000492157,0,0.000428375000000003,2334.40326816456
-1.88,-0.000483605,0,0.000425249999999999,2351.55790711347
-1.86,-0.000475147,0,0.000424525,2355.57387668571
-1.84,-0.000466624,0,0.00042565,2349.34805591448
-1.82,-0.000458121,0,0.000424549999999999,2355.43516664704
-1.8,-0.000449642,0,0.0004218,2370.79184447605
-1.78,-0.000441249,0,0.000420775,2376.56704889786
-1.76,-0.000432811,0,0.0004215,2372.47924080665
-1.74,-0.000424389,0,0.000420499999999999,2378.1212841855
-1.72,-0.000415991,0,0.000417324999999999,2396.21398190859
-1.7,-0.000407696,0,0.000416125,2403.12406127966
-1.68,-0.000399346,0,0.000416825000000003,2399.08834642834
-1.66,-0.000391023,0,0.000415625000000002,2406.01503759398
-1.64,-0.000382721,0,0.00041445,2412.83628905779
-1.62,-0.000374445,0,0.000411249999999999,2431.61094224924
-1.6,-0.000366271,0,0.000410099999999999,2438.42965130457
-1.58,-0.000358041,0,0.0004106,2435.46030199708
-1.56,-0.000349847,0,0.000407274999999999,2455.34344116384
-1.54,-0.00034175,0,0.000405925,2463.50926895363
-1.52,-0.00033361,0,0.00040635,2460.93269349084
-1.5,-0.000325496,0,0.000403,2481.38957816377
-1.48,-0.00031749,0,0.0004012,2492.5224327019
-1.46,-0.000309448,0,0.000401424999999999,2491.12536588404
-1.44,-0.000301433,0,0.00039775,2514.14204902577
-1.42,-0.000293538,0,0.000395775000000002,2526.68814351587
-1.4,-0.000285602,0,0.000396175000000003,2524.13706064237
-1.38,-0.000277691,0,0.000392525,2547.60843258391
-1.36,-0.000269901,0,0.00039025,2562.4599615631
-1.34,-0.000262081,0,0.000389799999999999,2565.4181631606
-1.32,-0.000254309,0,0.000385999999999999,2590.67357512954
-1.3,-0.000246641,0,0.00038365,2606.54242147791
-1.28,-0.000238963,0,0.00038265,2613.35424016726
-1.26,-0.000231335,0,0.000378675,2640.78695451245
-1.24,-0.000223816,0,0.00037665,2654.98473383778
-1.22,-0.000216269,0,0.00037395,2674.15429870304
-1.2,-0.000208858,0,0.000371175,2694.14696571698
-1.18,-0.000201422,0,0.00036935,2707.45904968188
-1.16,-0.000194084,0,0.000364500000000001,2743.4842249657
-1.14,-0.000186842,0,0.000362200000000002,2760.90557702925
-1.12,-0.000179596,0,0.000360525,2773.73275084946
-1.1,-0.000172421,0,0.0003557,2811.35788585887
-1.08,-0.000165368,0,0.00035205,2840.50560999858
-1.06,-0.000158339,0,0.000349775,2858.9807733543
-1.04,-0.000151377,0,0.0003448,2900.23201856148
-1.02,-0.000144547,0,0.000340749999999999,2934.7028613353
-1,-0.000137747,0,0.00033775,2960.76980014804
-0.98,-0.000131037,0,0.0003318,3013.86377335744
-0.96,-0.000124475,0,0.000327250000000001,3055.76776165011
-0.94,-0.000117947,0,0.000323750000000001,3088.80308880308
