Setup title,"TFT Id-Vd-Tian"
Application test name,"TFT Id-Vd-Tian"
Test date,3/22/2018
Test time,10:09:05
Device ID,gr-ots-vfet
Count,9
Flags,!
Remarks,idvd-1-pos
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,VdStart,VdStop,VdStep,Vs,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",0,100,25,-3,3,0.02,0,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
Value,1,1E-06,1E-05,25,0.01
Vdrain,Idrain,Vgate,gds,Rds
-3,-0.000241762,0,0.0001059,9442.8706326723
-2.98,-0.000239644,0,0.0001065,9389.67136150232
-2.96,-0.000237502,0,0.0001087,9199.63201471943
-2.94,-0.000235296,0,0.00011035,9062.07521522429
-2.92,-0.000233088,0,0.0001103,9066.18313689938
-2.9,-0.000230884,0,0.000111049999999999,9004.95272399824
-2.88,-0.000228646,0,0.0001116,8960.57347670251
-2.86,-0.00022642,0,0.000111425,8974.64662328921
-2.84,-0.000224189,0,0.0001119,8936.55049151028
-2.82,-0.000221944,0,0.000111700000000001,8952.55147717088
-2.8,-0.000219721,0,0.000111950000000001,8932.55917820445
-2.78,-0.000217466,0,0.00011265,8877.0528184643
-2.76,-0.000215215,0,0.000111875,8938.54748603355
-2.74,-0.000212991,0,0.0001118,8944.54382826478
-2.72,-0.000210743,0,0.00011275,8869.17960088693
-2.7,-0.000208481,0,0.000112225,8910.6705279572
-2.68,-0.000206254,0,0.0001123,8904.71950133569
-2.66,-0.000203989,0,0.000113125,8839.77900552489
-2.64,-0.000201729,0,0.0001122,8912.65597147951
-2.62,-0.000199501,0,0.000112175,8914.6422999777
-2.6,-0.000197242,0,0.000112675,8875.08320390504
-2.58,-0.000194994,0,0.000111975,8930.5648582273
-2.56,-0.000192763,0,0.000112275,8906.70229347586
-2.54,-0.000190503,0,0.000113,8849.55752212392
-2.52,-0.000188243,0,0.000111925,8934.55438909987
-2.5,-0.000186026,0,0.000111825,8942.54415381175
-2.48,-0.00018377,0,0.000112625000000001,8879.02330743614
-2.46,-0.000181521,0,0.000112075,8922.59647557439
-2.44,-0.000179287,0,0.000111875,8938.54748603355
-2.42,-0.000177046,0,0.000112325,8902.73759180949
-2.4,-0.000174794,0,0.000111925,8934.55438909987
-2.38,-0.000172569,0,0.0001117,8952.55147717103
-2.36,-0.000170326,0,0.000112025,8926.57888864094
-2.34,-0.000168088,0,0.000111575,8962.58122339232
-2.32,-0.000165863,0,0.000111250000000001,8988.76404494373
-2.3,-0.000163638,0,0.000111500000000001,8968.60986547077
-2.28,-0.000161403,0,0.000111775,8946.54439722657
-2.26,-0.000159167,0,0.0001113,8984.72596585804
-2.24,-0.000156951,0,0.0001106,9041.59132007235
-2.22,-0.000154743,0,0.00011075,9029.34537246048
-2.2,-0.000152521,0,0.000111075,9002.92595093406
-2.18,-0.0001503,0,0.00011085,9021.19981957603
-2.16,-0.000148087,0,0.000110425,9055.92030790125
-2.14,-0.000145883,0,0.00011045,9053.87052965141
-2.12,-0.000143669,0,0.00011055,9045.68068747175
-2.1,-0.000141461,0,0.000110025,9088.8434446717
-2.08,-0.000139268,0,0.0001102,9074.41016333941
-2.06,-0.000137053,0,0.00010965,9119.92704058369
-2.04,-0.000134882,0,0.000109075,9168.00366720145
-2.02,-0.00013269,0,0.000109625,9122.00684150513
-2,-0.000130497,0,0.000109475,9134.5055948847
-1.98,-0.000128311,0,0.000108575,9210.2233479162
-1.96,-0.000126154,0,0.0001084,9225.09225092253
-1.94,-0.000123975,0,0.000108825,9189.06501263496
-1.92,-0.000121801,0,0.000108550000000001,9212.3445416858
-1.9,-0.000119633,0,0.000108375000000001,9227.22029988461
-1.88,-0.000117466,0,0.000107575,9295.84011155008
-1.86,-0.00011533,0,0.00010725,9324.00932400933
-1.84,-0.000113176,0,0.00010745,9306.65425779432
-1.82,-0.000111032,0,0.0001072,9328.35820895524
-1.8,-0.000108888,0,0.0001063,9407.33772342428
-1.78,-0.00010678,0,0.00010615,9420.63118228922
-1.76,-0.000104642,0,0.000106625,9378.66354044549
-1.74,-0.000102515,0,0.000106225,9413.97975994354
-1.72,-0.000100393,0,0.00010625,9411.76470588237
-1.7,-9.8265E-05,0,0.0001059425,9439.08252117892
-1.68,-9.61553E-05,0,0.000105120000000001,9512.93759512932
-1.66,-9.40602E-05,0,0.000104537500000001,9565.94523496348
-1.64,-9.19738E-05,0,0.000104185,9598.31069731727
-1.62,-8.98928E-05,0,0.000103225,9687.57568418507
-1.6,-8.78448E-05,0,0.0001029075,9717.46471345628
-1.58,-8.57765E-05,0,0.0001029975,9708.97351877473
-1.56,-8.37249E-05,0,0.0001020025,9803.6812823215
-1.54,-8.16964E-05,0,0.000101775,9825.59567673789
-1.52,-7.96539E-05,0,0.00010165,9837.67830791934
-1.5,-7.76304E-05,0,0.00010059,9941.3460582563
-1.48,-7.56303E-05,0,0.0001002675,9973.32136534773
-1.46,-7.36197E-05,0,0.0001004625,9953.96292148814
-1.44,-7.16118E-05,0,9.93749999999999E-05,10062.893081761
-1.42,-6.96447E-05,0,9.83650000000007E-05,10166.21765872
-1.4,-6.76772E-05,0,9.82975000000007E-05,10173.1987080037
-1.38,-6.57128E-05,0,9.73449999999999E-05,10272.7412810108
-1.36,-6.37834E-05,0,9.65474999999997E-05,10357.596001968
-1.34,-6.18509E-05,0,9.62949999999998E-05,10384.7551793967
-1.32,-5.99316E-05,0,9.54100000000001E-05,10481.081647626
-1.3,-5.80345E-05,0,9.46074999999998E-05,10569.9865232672
-1.28,-5.61473E-05,0,9.42E-05,10615.7112526539
-1.26,-5.42665E-05,0,9.31225E-05,10738.5433165991
-1.24,-5.24224E-05,0,9.23549999999998E-05,10827.7840939852
-1.22,-5.05723E-05,0,9.14275E-05,10937.6281753302
-1.2,-4.87653E-05,0,9.05324999999999E-05,11045.7570485737
-1.18,-4.6951E-05,0,8.99699999999998E-05,11114.8160497944
-1.16,-4.51665E-05,0,8.83750000000006E-05,11315.4172560112
-1.14,-4.3416E-05,0,8.76700000000004E-05,11406.4104026462
-1.12,-4.16597E-05,0,8.70624999999999E-05,11486.0014357502
-1.1,-3.99335E-05,0,8.55199999999999E-05,11693.1711880262
-1.08,-3.82389E-05,0,8.45549999999998E-05,11826.6217255041
-1.06,-3.65513E-05,0,8.37350000000001E-05,11942.4374514838
-1.04,-3.48895E-05,0,8.215E-05,12172.8545343883
-1.02,-3.32653E-05,0,8.10174999999999E-05,12343.0123121548
-1,-3.16488E-05,0,8.00575E-05,12491.0220778815
-0.98,-3.0063E-05,0,7.81824999999999E-05,12790.5861286094
-0.96,-2.85215E-05,0,7.67650000000001E-05,13026.7700123754
-0.94,-2.69924E-05,0,7.58925000000001E-05,13176.5325954475
-0.92,-2.54858E-05,0,7.39525E-05,13522.1932997532
-0.9,-2.40343E-05,0,7.2185E-05,13853.2936205583
-0.88,-2.25984E-05,0,7.056E-05,14172.335600907
-0.86,-2.12119E-05,0,6.88649999999999E-05,14521.1645974007
-0.84,-1.98438E-05,0,6.74700000000001E-05,14821.4021046391
-0.82,-1.85131E-05,0,6.52125000000001E-05,15334.4834195898
-0.8,-1.72353E-05,0,6.32624999999999E-05,15807.1527366133
-0.78,-1.59826E-05,0,6.16E-05,16233.7662337662
-0.76,-1.47713E-05,0,5.95175E-05,16801.7809887848
-0.74,-1.36019E-05,0,5.69899999999999E-05,17546.9380593087
